imdb_id,budget,revenue
tt0056496,0,0
tt0028345,0,0
tt0023038,0,0
tt0042638,0,0
tt0053445,0,0
tt0225448,0,0
tt1496904,0,0
tt0383678,0,0
tt0890535,0,0
tt0060048,0,0
tt0044399,0,0
tt0036716,0,0
tt1192865,0,0
tt0043899,1500000,31805
tt0007819,0,0
tt0454854,0,0
tt0036922,0,0
tt0080468,0,0
tt0072869,0,0
tt0049109,0,0
tt0011071,0,0
tt0070640,0,3000000
tt0015693,0,0
tt0100486,0,15445131
tt0061170,0,0
tt0028505,0,0
tt0052218,0,28594
tt0025822,0,0
tt0036384,0,0
tt0031995,0,0
tt0069958,0,0
tt0005339,0,0
tt0119867,0,0
tt0300109,0,0
tt0013025,0,0
tt0470737,0,26875
tt1078891,0,12306
tt0042707,0,0
tt0154135,0,0
tt0029898,0,0
tt0033367,0,0
tt0082775,0,0
tt0069005,0,0
tt0038731,0,0
tt0042539,0,0
tt0030371,0,0
tt0033868,0,0
tt0009356,0,0
tt0081150,0,4309490
tt0061093,0,0
tt0030469,0,0
tt1337057,0,0
tt0086590,0,0
tt0073820,0,0
tt0444608,0,323860
tt0488873,0,0
tt0013055,0,0
tt0041246,0,0
tt0009123,0,0
tt0064688,0,0
tt0166023,336000,0
tt0060884,0,0
tt0040317,0,0
tt0057251,0,0
tt0038321,0,0
tt0046035,0,0
tt0012253,0,0
tt1029236,0,0
tt0446082,0,0
tt0458449,0,0
tt0940823,0,0
tt0052901,0,0
tt0008112,0,0
tt0443567,0,0
tt0013422,0,0
tt0175876,0,0
tt0328626,0,0
tt0470864,0,0
tt1251757,20000000,754301
tt0344070,0,0
tt0352875,0,0
tt0083557,0,0
tt0113282,0,0
tt0179829,0,0
tt1050170,0,0
tt0289668,0,48821
tt0109593,0,63174
tt0342275,0,34837
tt1616543,0,0
tt0385278,0,0
tt0282864,0,430862
tt0114671,0,228800
tt0033676,0,0
tt1481562,0,0
tt0285727,0,17528
tt0119723,0,3309421
tt0443506,0,17341
tt0420333,0,0
tt0091534,0,604849
tt0074422,0,535
tt0080546,0,0
tt0092710,0,16337355
tt0085679,0,0
tt0085756,0,0
tt1326954,0,113792
tt1292652,0,148498
tt0262748,0,0
tt1264103,0,0
tt0044515,0,0
tt0069341,0,0
tt0110490,8600000,0
tt0382263,0,0
tt0053232,0,0
tt0095296,0,6000000
tt0330136,0,814666
tt0243753,0,0
tt1486190,0,12037973
tt0046792,0,0
tt0045191,0,0
tt0094593,0,2567099
tt0095730,0,0
tt0358631,0,0
tt0066130,0,0
tt0088402,0,11020375
tt0095178,0,6640346
tt0087889,0,0
tt0222293,0,0
tt0045636,0,0
tt0116020,0,0
tt0068457,0,0
tt1352383,0,0
tt1488569,0,1118974
tt0112444,0,0
tt1339677,0,0
tt1366637,0,0
tt0215685,0,0
tt0075893,0,0
tt0043989,0,0
tt0047184,0,0
tt0469094,0,0
tt1378121,0,0
tt1132161,0,997
tt0018150,0,0
tt1587288,0,0
tt0839930,0,0
tt0468463,0,11001
tt0984210,0,29731
tt0065580,0,0
tt0057986,0,0
tt0020072,0,0
tt1596784,0,0
tt1616512,15000,0
tt0457286,400000,0
tt1219828,0,22464
tt0020126,0,0
tt1286746,0,0
tt0126816,0,0
tt0116712,0,0
tt0452582,0,0
tt0104999,0,0
tt1702412,0,0
tt0057887,0,0
tt0861769,0,0
tt0144597,0,0
tt0486994,0,0
tt0416673,0,0
tt0129908,0,0
tt0114469,0,0
tt0949379,0,0
tt0016586,0,0
tt1667891,0,0
tt0398033,0,0
tt0491005,0,0
tt0460952,2500000,0
tt0085693,7500000,0
tt0796206,5000000,704740
tt0476540,0,0
tt0871016,0,0
tt0860469,0,0
tt0368314,0,0
tt0250720,35000000,43057552
tt0199399,0,0
tt0427157,0,0
tt0204322,2000000,0
tt0070605,0,0
tt0098375,0,50367
tt0349880,0,0
tt1581631,0,0
tt0344337,0,14389
tt0073878,0,0
tt1334521,0,0
tt0060186,0,0
tt0053810,0,0
tt0059298,0,1500000
tt0057226,0,0
tt1422691,0,0
tt0063821,0,0
tt0324532,0,0
tt0058324,0,6000000
tt0047197,0,0
tt0102590,0,14851083
tt0259522,0,0
tt0246834,0,0
tt0228157,0,0
tt0090432,0,0
tt0400944,0,0
tt0439555,0,0
tt1226734,0,0
tt0065854,0,0
tt0062006,0,0
tt0068290,0,0
tt0081291,2200000,3900
tt0996593,0,0
tt0083726,0,3600000
tt0475410,0,0
tt1495813,0,0
tt0073026,0,39000000
tt1493842,0,0
tt0465461,0,211137
tt0061024,0,0
tt0042810,0,0
tt0065230,0,0
tt1300571,0,0
tt0105830,0,0
tt1002561,3500000,0
tt0043251,0,0
tt0062150,0,0
tt0065224,0,0
tt0113967,5000000,3565508
tt0024360,0,0
tt1559549,0,1437000
tt0312609,0,0
tt0052545,0,0
tt6979748,0,0
tt0107623,0,313967
tt0077365,0,0
tt1407927,0,31745
tt1315214,0,0
tt1460751,0,0
tt1500505,0,0
tt0488962,0,0
tt0076023,0,0
tt0195938,0,0
tt0417751,0,0
tt0140883,0,0
tt0805604,0,32203
tt1604175,0,0
tt0225339,0,0
tt0211297,0,0
tt0289860,0,0
tt1560139,0,43551154
tt1227787,0,2082726
tt0892392,0,0
tt0965440,0,0
tt1282045,0,0
tt0986230,0,112307
tt1042503,0,0
tt1156311,0,0
tt1412094,0,0
tt0841033,0,0
tt0431370,0,0
tt0498358,0,0
tt0084157,0,0
tt1182942,0,0
tt1322916,0,0
tt1541664,0,0
tt1361342,0,0
tt0091579,0,4781448
tt0036715,0,0
tt0049103,0,0
tt0044078,0,0
tt0117350,0,71145
tt1031224,0,0
tt0111627,0,0
tt0113952,0,78072
tt0374021,0,77896
tt1566648,0,6433688
tt0038246,0,0
tt1492723,5000000,0
tt0114537,0,0
tt1587707,0,5409178
tt1484954,0,0
tt0038342,0,0
tt0083755,0,0
tt0120211,0,228455
tt0075237,0,0
tt0104804,0,4096030
tt0340842,0,0
tt0313245,0,0
tt1063111,0,0
tt1426383,0,0
tt22501656,0,0
tt2342163,0,0
tt0497633,0,0
tt1441417,0,0
tt0043658,0,0
tt0180679,0,2276602
tt0958869,0,0
tt0080928,0,0
tt0269182,0,0
tt0092843,0,4370078
tt0925259,0,25049
tt0462232,0,0
tt0382721,0,88245
tt1043903,0,0
tt0061389,0,0
tt1587807,3000000,0
tt0449636,0,0
tt1090639,0,0
tt0294967,0,0
tt0032528,0,0
tt0469589,0,116944
tt1179794,0,46378
tt0072886,0,0
tt0050296,0,0
tt0052794,0,0
tt0791306,0,0
tt0889600,0,0
tt1346961,3000000,159852
tt1231593,3000000,0
tt1624413,0,0
tt0081178,0,0
tt0437208,0,0
tt0109047,0,0
tt5201666,0,0
tt1242605,0,0
tt1015222,0,0
tt0077788,0,0
tt1488598,0,0
tt0451945,0,0
tt1152301,0,0
tt0337540,0,347298
tt0065534,0,0
tt0079429,0,0
tt1230387,0,0
tt0253827,0,1256192
tt0097607,0,2049769
tt0488349,0,0
tt1334226,0,0
tt0839977,0,0
tt0018913,0,0
tt0019227,0,0
tt0019328,0,0
tt0017949,0,0
tt0961088,0,0
tt0791651,0,0
tt0495682,0,0
tt0131064,0,0
tt0070700,0,0
tt1445202,0,0
tt1190719,65000,0
tt0047881,0,0
tt0048790,0,0
tt0037198,0,0
tt0071408,200000,219
tt0367565,0,0
tt1306972,0,246649
tt0343663,0,1553020
tt0388838,0,2971219
tt0039251,0,0
tt0971183,5000,0
tt0067727,0,0
tt0039252,0,0
tt0061520,0,0
tt0257510,2200000,0
tt0080646,250000,0
tt0082346,1000000,0
tt0491000,200000,0
tt0035019,0,2500000
tt0102690,0,4205000
tt0222029,0,0
tt0075088,0,0
tt0038964,0,0
tt0053719,0,0
tt0062885,0,0
tt0036119,0,0
tt0036547,0,0
tt0447710,0,0
tt0082338,32000000,1414828
tt0077645,0,0
tt0082000,0,0
tt0087132,0,0
tt0039338,0,0
tt0072960,0,0
tt0068577,0,0
tt0116516,0,0
tt0181817,0,0
tt0028776,0,0
tt0040887,0,0
tt0307410,0,0
tt0041571,0,0
tt0112570,0,0
tt1070887,0,0
tt0082592,0,0
tt0077932,0,0
tt0095608,0,0
tt0099368,0,0
tt0982914,0,0
tt0362058,0,0
tt0482602,0,0
tt0490878,0,0
tt1268175,0,1311
tt1596725,0,0
tt3368930,0,0
tt0040611,0,0
tt0199849,0,0
tt0080711,0,0
tt0203940,0,0
tt0282179,0,0
tt0082243,0,0
tt0090093,20,0
tt0032007,0,0
tt0035419,0,0
tt0034547,0,0
tt0079103,2100000,0
tt0326965,0,30158
tt0033950,0,0
tt0077904,0,0
tt0075334,0,0
tt0070834,0,0
tt0165264,0,0
tt0039637,0,0
tt0090771,0,0
tt1600058,0,0
tt0104802,0,6742168
tt0067774,3660000,0
tt0051878,0,0
tt0092744,0,0
tt0097135,0,0
tt1243971,0,0
tt0147467,0,0
tt0039808,0,956625
tt0077712,0,0
tt1567243,0,0
tt0091081,0,0
tt0151239,0,0
tt1300579,0,0
tt0076361,0,0
tt0064639,0,0
tt0491018,0,0
tt0113403,0,469571
tt1337085,0,0
tt0199528,0,0
tt0067419,0,0
tt1657299,0,117754
tt0035226,0,0
tt0038011,0,0
tt0086276,0,0
tt0242981,0,0
tt1337205,0,210750
tt0737264,0,0
tt0816466,0,0
tt1646876,0,0
tt0041509,0,0
tt0038977,0,0
tt0036399,0,0
tt1157685,0,41271
tt0038152,0,0
tt0322008,0,0
tt0071200,0,0
tt0083629,0,7742572
tt0080464,300000,0
tt0101502,2000000,0
tt0094794,0,0
tt0091767,0,2669366
tt1433824,0,0
tt0033908,0,0
tt0037928,0,0
tt0082804,0,0
tt0938303,0,225834
tt0498386,25000,0
tt0040907,0,0
tt1431133,0,0
tt0039045,0,0
tt0108577,0,168180
tt0114957,0,0
tt0035657,0,0
tt0115618,0,0
tt0444931,0,0
tt0217986,0,0
tt0211971,0,0
tt0134304,0,0
tt0034731,0,0
tt0040515,0,0
tt0091446,0,0
tt0082818,0,0
tt0039695,0,0
tt0032953,0,0
tt0276613,0,0
tt0123119,0,0
tt1339641,0,0
tt0096109,0,0
tt0455770,0,0
tt0920453,0,0
tt0308226,0,0
tt0330327,0,0
tt0476242,0,0
tt1484522,0,100280
tt0064519,0,0
tt0319917,0,6017161
tt0946829,0,0
tt0404202,0,0
tt0100663,0,0
tt0165097,0,0
tt0124014,0,0
tt0271130,0,0
tt0060420,0,0
tt9670770,0,0
tt0062443,0,0
tt1090360,200000,0
tt0490799,0,0
tt0164393,0,0
tt0083670,0,0
tt0460742,1066480,0
tt0082237,500000,0
tt0037709,0,0
tt0034753,0,0
tt0069084,0,0
tt0220095,0,112891
tt0048973,0,51
tt0112443,0,3674841
tt0174220,0,0
tt0174226,0,0
tt0073922,0,0
tt0076217,0,0
tt0061784,0,0
tt0107979,0,0
tt0074697,0,0
tt0113755,0,40070995
tt0100089,0,0
tt0168052,0,0
tt1043860,0,260657
tt0370418,0,0
tt0180826,0,0
tt0108596,0,278720
tt0149714,0,0
tt0049020,0,0
tt0149945,0,0
tt0150018,0,0
tt0045594,0,0
tt0150107,0,0
tt0125458,0,0
tt0453530,0,0
tt0040268,0,0
tt0146635,0,0
tt0041352,0,0
tt0150713,0,0
tt0043596,0,0
tt0051698,0,0
tt0150920,0,0
tt0043644,0,0
tt1043844,3700000,0
tt0148442,0,0
tt1265134,0,0
tt0151746,0,0
tt0202456,0,0
tt0324983,0,0
tt0122232,0,0
tt0737273,0,0
tt0401690,0,0
tt1129296,0,0
tt0401714,0,0
tt0824379,0,0
tt0095186,0,450726
tt0737278,0,0
tt0068981,0,0
tt1437833,0,0
tt0011144,0,0
tt0045919,0,0
tt0048593,0,6000000
tt0323888,0,0
tt0218896,0,0
tt1027091,0,0
tt0039681,0,0
tt0042873,0,0
tt1064801,1500000,0
tt0089304,0,2732684
tt1792588,0,0
tt0152158,0,0
tt0147381,0,0
tt0039193,0,0
tt0142338,0,0
tt0079474,0,0
tt0147143,0,0
tt0153157,0,0
tt0153746,0,0
tt0057878,0,0
tt1620446,0,0
tt0763852,0,204167
tt0247427,0,0
tt0847161,0,0
tt0220608,0,0
tt0048317,0,193
tt0093660,25000000,30950002
tt0363728,0,0
tt0032383,0,0
tt0044015,0,0
tt7332118,0,0
tt0104083,0,0
tt0113429,0,0
tt0061761,0,0
tt0862905,0,0
tt1524148,0,0
tt1510934,0,0
tt0822819,0,0
tt0110256,0,0
tt1569923,0,6629178
tt0380472,0,0
tt0737258,0,0
tt0028807,0,0
tt0226009,0,0
tt0070825,0,0
tt0043887,0,0
tt0033806,0,0
tt0034889,0,0
tt0046463,0,0
tt0068687,0,5600000
tt1856680,0,0
tt1826632,0,0
tt1067084,0,0
tt0044370,0,0
tt0126810,0,136049
tt1258922,0,0
tt7332266,0,0
tt1029269,0,0
tt0473050,0,0
tt0499605,0,0
tt0044418,0,0
tt0033159,0,0
tt0040946,0,0
tt0036038,0,0
tt1241017,0,0
tt0023456,0,0
tt0031754,0,0
tt0103116,0,0
tt0435675,0,0
tt0965458,0,0
tt1383256,0,0
tt0128842,1028438,0
tt0399237,0,0
tt1298605,0,0
tt1105727,0,0
tt0035937,0,0
tt0397931,0,0
tt0041694,0,0
tt0359281,0,0
tt0087700,0,5410972
tt1253596,0,0
tt0086992,0,1009700
tt0016589,0,0
tt1371650,0,0
tt0016591,0,0
tt0016593,0,0
tt0104570,0,0
tt0073451,0,0
tt1117975,0,0
tt0025903,0,0
tt0368571,0,0
tt0025969,0,0
tt0101309,3000000,0
tt1090679,0,0
tt1533814,0,0
tt0054938,650000,0
tt0087100,0,2912945
tt1058743,0,0
tt1144539,0,109895
tt0067052,0,0
tt0038958,0,0
tt0050104,0,0
tt0050103,0,0
tt0138797,0,0
tt0091110,0,0
tt6052692,0,0
tt0141134,0,0
tt0017870,0,0
tt1248971,0,30143
tt1446675,0,0
tt1144811,0,0
tt1183697,0,12069
tt0043088,0,0
tt0926200,0,8032
tt0815181,0,0
tt0082263,0,16000000
tt0050814,0,4020
tt12777000,0,0
tt0047074,0,0
tt1003116,0,88312
tt0451090,0,0
tt0363579,0,30241
tt1446498,0,0
tt0210628,0,0
tt0210217,0,17113
tt0107824,0,84471
tt0050933,0,0
tt0141654,0,0
tt0076782,0,0
tt1492820,0,0
tt0088987,0,2174622
tt0421237,350000,50090
tt0035942,0,0
tt0473174,0,4412
tt0113122,0,87433
tt0095183,0,0
tt1090647,0,0
tt0387805,0,0
tt0094735,0,0
tt0314039,0,35554
tt0292513,0,0
tt0073438,0,0
tt0034985,0,0
tt0083542,1000000,0
tt0052933,0,0
tt0359119,0,0
tt0243199,0,0
tt0379307,0,255947
tt0469690,0,0
tt0306063,0,0
tt0257818,0,0
tt0149353,0,0
tt0033038,760000,0
tt1611914,0,3183529
tt0433436,0,0
tt0103251,0,17487531
tt0047209,0,0
tt0038338,0,0
tt0032390,0,0
tt0031289,0,0
tt0035784,0,0
tt0026230,0,0
tt0068622,0,0
tt0025271,0,0
tt0035480,0,0
tt0047507,0,0
tt0069316,0,0
tt0056703,0,0
tt0355563,0,0
tt1449379,1000000,11850
tt0464061,0,3567
tt0066216,0,0
tt0060637,0,0
tt0041497,0,0
tt0038250,0,0
tt0042325,0,0
tt0088322,0,2556800
tt0052944,0,0
tt0076542,0,197
tt1355640,0,61496
tt1545103,0,0
tt1626645,0,0
tt0084893,0,13
tt0311629,0,0
tt0108169,0,0
tt4540822,0,0
tt3853700,0,0
tt0040765,0,0
tt1530532,0,0
tt0079499,0,0
tt1307058,0,0
tt0097550,0,0
tt1568926,0,0
tt0165384,0,175141
tt0103036,0,336396
tt0158033,0,15120
tt0383534,0,2280924
tt1625340,0,0
tt1198189,0,0
tt0315459,0,21108
tt0329393,0,0
tt0218141,0,0
tt0384929,0,345041
tt1076797,0,0
tt0039335,0,0
tt1372710,0,0
tt0062374,0,0
tt1181791,0,382879
tt0403232,0,0
tt1557825,0,0
tt0466947,0,0
tt0117873,0,3204
tt0368922,0,0
tt1146164,0,0
tt1013859,0,0
tt0031104,0,0
tt0417191,0,0
tt0428865,0,0
tt0872335,0,440
tt0115633,0,0
tt0169989,0,0
tt0088960,0,5349607
tt0051516,0,0
tt0368083,0,0
tt1051226,0,0
tt0325968,0,309740
tt1116040,0,0
tt1198509,0,0
tt1378648,0,0
tt0219640,0,0
tt0225683,0,0
tt0209264,0,0
tt0208261,0,1712385
tt0000420,0,0
tt0183718,0,0
tt0140859,0,0
tt0340096,0,0
tt1034456,0,0
tt1422201,0,0
tt0105654,0,17794
tt0346091,0,0
tt0427557,0,1430
tt0292508,0,121304
tt0099028,0,269823
tt0298506,0,0
tt1339141,0,0
tt1252486,0,26931
tt1344784,0,0
tt1124379,0,0
tt1390397,0,0
tt0024961,0,0
tt0027969,0,0
tt0036152,0,0
tt1270291,425000,0
tt1311093,0,0
tt1052352,0,0
tt0202409,0,0
tt0174982,0,0
tt0495747,0,0
tt0095981,0,5855392
tt0362790,0,0
tt0100788,0,0
tt1637976,0,0
tt0291265,0,0
tt0076104,0,0
tt0101874,0,0
tt1094611,0,0
tt0082679,0,0
tt0483779,0,0
tt1568150,0,2930687
tt0284631,0,118176
tt0281370,0,0
tt0082114,0,0
tt1610528,0,0
tt0079894,0,0
tt0487037,2300000,0
tt1082815,0,0
tt0318181,0,0
tt0419722,0,0
tt0076240,0,923
tt0412046,0,0
tt0055916,0,0
tt1034305,0,0
tt1512228,0,0
tt1351784,1200000,0
tt1563677,0,0
tt0321711,0,0
tt0823523,0,0
tt1598637,0,0
tt0210357,0,0
tt0070212,0,0
tt0045877,0,0
tt0039566,0,0
tt0089062,0,0
tt0847177,0,0
tt0119778,0,3395581
tt0372806,0,77888
tt0114084,0,6834525
tt0091943,75000,0
tt1484150,0,0
tt1157634,0,0
tt0038126,0,0
tt1003004,0,0
tt0808232,0,0
tt0425743,0,0
tt0047580,0,0
tt0049516,0,0
tt0847537,0,0
tt0288581,0,0
tt0421199,0,0
tt0040676,0,0
tt0924518,0,0
tt0285112,0,0
tt1210344,6000000,0
tt0041926,0,0
tt0041181,0,0
tt0861772,0,0
tt1324058,0,427108
tt1230380,0,0
tt0264108,0,0
tt0814031,0,18654
tt1152797,0,0
tt0436629,0,237136
tt0338479,0,0
tt0402406,0,74631
tt0368561,0,0
tt0182306,0,0
tt0118671,0,31687
tt0113858,0,0
tt1355230,0,0
tt0109891,30000000,18869594
tt0177876,0,0
tt0107606,8000000,737548
tt0110649,0,245217
tt0111470,0,319123
tt0043998,0,0
tt0032842,0,0
tt0106386,0,0
tt0040325,0,0
tt1196948,0,443990
tt0077630,0,0
tt0290655,0,0
tt1121786,0,326034
tt1316415,0,0
tt0404225,0,0
tt0245877,0,0
tt0412044,0,0
tt0218298,0,0
tt0815098,0,0
tt1566591,0,0
tt0179105,0,0
tt0834961,0,3346
tt0414000,0,0
tt0229397,0,37790
tt0309600,0,113164
tt0106911,0,0
tt0221905,0,0
tt0107492,0,58484
tt0107685,0,1884814
tt0108565,0,1614784
tt0103678,0,0
tt0104018,0,0
tt0365739,0,0
tt1031212,0,0
tt0762068,0,0
tt0757148,0,0
tt0274468,0,0
tt0273108,6000000,878325
tt0056904,0,0
tt1462044,100000,0
tt1279955,0,0
tt1037180,0,0
tt1727592,0,0
tt0212742,0,0
tt0263053,0,0
tt0839741,0,0
tt0259057,0,0
tt0064417,0,0
tt0274430,0,0
tt1206345,0,1224555
tt0273048,0,103540
tt0338001,0,5799
tt0083598,0,13111101
tt1568916,0,0
tt0104281,0,0
tt0104843,0,0
tt0105179,0,0
tt0104685,0,831578
tt0105089,0,309596
tt0103077,0,0
tt0105577,0,2922094
tt0105764,0,799856
tt0105706,0,17957265
tt0103055,0,16497
tt0099397,0,6413375
tt0104088,0,0
tt0102209,0,0
tt0102860,0,2368000
tt0102979,0,246000
tt0095037,0,771745
tt0102450,0,835519
tt1124401,0,0
tt0099480,0,2100538
tt0444698,0,4255
tt0099520,0,1372350
tt0240980,0,157720
tt0451238,0,0
tt0100251,0,0
tt0120381,0,0
tt1097268,0,0
tt1559325,0,0
tt0293624,0,137628
tt0376215,0,0
tt0099030,750000,0
tt0287733,0,0
tt0929235,0,0
tt0365020,0,0
tt0116275,0,10125417
tt0393297,0,0
tt0062708,0,12000000
tt0128086,0,0
tt0431058,0,0
tt0309622,0,312434
tt1597529,0,0
tt0230265,0,0
tt0109903,0,0
tt0297968,0,0
tt0095246,0,0
tt0961132,0,0
tt0167103,0,0
tt0956143,0,0
tt0339111,0,0
tt1185384,0,0
tt0449588,0,0
tt0086340,0,0
tt0260695,0,111806
tt0961158,0,0
tt0956136,0,0
tt0483484,0,0
tt0483486,0,0
tt0483488,0,0
tt0956183,0,0
tt0338249,0,19867
tt0083117,0,0
tt0418872,0,0
tt0367995,0,0
tt0407031,0,29220
tt0305882,0,0
tt0166946,0,0
tt1238298,0,2892
tt0076513,125000,0
tt0099292,0,1244381
tt0100822,0,1794001
tt1703806,0,0
tt0221583,0,0
tt0097260,0,0
tt0095289,0,272371
tt0098209,250000,0
tt0111010,0,25745
tt0064820,0,0
tt0098160,0,201468
tt0098165,0,444055
tt0098194,0,0
tt0096464,0,2326860
tt0094827,0,251819
tt0094923,0,315421
tt0095341,0,341000
tt0095599,0,15855828
tt0093558,0,193209
tt0098061,0,241278
tt0095871,0,0
tt0096218,25000,0
tt0095649,0,2011497
tt0098465,0,518918
tt0096501,0,0
tt6779256,0,0
tt1606600,0,0
tt1646887,0,0
tt0036135,0,0
tt1564571,0,0
tt0924461,0,0
tt1326733,0,544890
tt0092758,0,719323
tt0093166,0,77886
tt0093467,0,4572845
tt0097991,0,108154
tt0093913,0,1196336
tt0094089,0,1092911
tt0093164,0,2793214
tt0092022,0,2546238
tt0091603,0,3136701
tt0087130,0,1057064
tt0097824,0,0
tt1512237,0,0
tt0090110,0,9085049
tt0090152,0,4210938
tt0088931,0,93
tt1506458,0,0
tt1319716,0,1321438
tt0035388,0,0
tt0035082,0,0
tt0193688,0,0
tt0037932,0,0
tt0086947,0,0
tt0087054,700000,2490233
tt0087091,0,9640000
tt0087179,0,0
tt0087718,0,26080861
tt0248540,0,0
tt0085295,0,2938179
tt0086014,0,6670680
tt0084354,0,0
tt0084565,0,0
tt0179757,0,0
tt0082853,0,25524778
tt0080913,0,2625716
tt0078850,0,0
tt0080940,0,0
tt0079123,0,0
tt0079510,0,44800000
tt0080139,6500000,1161848
tt0080140,0,0
tt0161970,0,0
tt0036653,0,0
tt0222355,0,0
tt1714196,0,0
tt0037832,0,0
tt0309578,2500000,0
tt0062790,0,0
tt0258247,0,0
tt0481510,500000,0
tt0077360,0,9585769
tt0075901,0,0
tt0077421,0,8148
tt0077743,0,7009238
tt0078321,0,0
tt0076234,0,839865
tt0074589,0,0
tt0076301,0,0
tt0076941,0,0
tt0074235,0,0
tt0228486,0,0
tt0075294,0,0
tt0074207,0,0
tt0074533,200000,0
tt0074540,0,0
tt0945521,0,0
tt0073098,0,0
tt0073107,0,0
tt0073279,0,0
tt0073605,0,0
tt0073620,0,0
tt0073624,0,0
tt0073722,0,0
tt0072757,0,0
tt0073634,0,0
tt0073896,0,0
tt0071080,0,0
tt0804519,0,0
tt1166118,0,0
tt1331095,0,0
tt1052349,0,0
tt0381338,0,0
tt0181048,0,0
tt0417907,0,0
tt0040155,0,0
tt0036886,0,0
tt0783492,0,0
tt1478841,0,0
tt0098983,0,0
tt0037438,0,0
tt0037795,0,2500000
tt0033558,0,0
tt0057683,0,0
tt1307065,0,20313
tt1241330,0,5964
tt0087956,0,2075282
tt0224267,0,0
tt0116913,0,1408575
tt1483780,0,1458
tt0037598,0,0
tt0037539,0,0
tt0817498,0,7451
tt0065163,0,0
tt0251382,0,0
tt1217571,0,0
tt1634292,0,0
tt0057401,0,0
tt1202233,0,0
tt0244491,0,0
tt0066970,0,0
tt0015841,0,0
tt0020876,0,0
tt0013075,0,0
tt0015002,0,0
tt0083163,0,17569027
tt0095077,0,0
tt0396743,0,0
tt0245573,0,104130
tt0337943,0,0
tt0082075,0,0
tt0085247,0,0
tt0029942,0,0
tt0098614,0,0
tt0051849,0,5066
tt0360416,0,0
tt0204116,0,0
tt1334455,0,0
tt0939684,0,0
tt0120550,0,7233324
tt0098211,0,0
tt0071627,0,0
tt0069715,0,0
tt0070068,0,0
tt0069765,0,0
tt0064211,0,0
tt0070464,2500000,332
tt0069100,0,0
tt0070656,0,0
tt0070770,0,0
tt0068424,0,0
tt0070289,0,0
tt0070363,0,0
tt0070814,0,0
tt1569933,0,0
tt1079964,0,7199
tt0068379,0,0
tt1144546,0,0
tt0068537,0,587818
tt0068835,0,0
tt1560164,0,0
tt0068435,0,0
tt0066927,0,11000000
tt0067141,0,0
tt0067306,0,0
tt0067333,0,0
tt1157725,0,0
tt0019431,0,0
tt0067589,0,0
tt0060661,0,0
tt0066863,0,0
tt0067145,0,0
tt1013607,0,94434
tt0067204,1000000,0
tt0069007,0,0
tt0067975,0,0
tt0067989,0,0
tt0067991,0,0
tt0065551,0,825
tt0019558,0,0
tt0053841,0,0
tt0076760,0,0
tt0071784,0,0
tt0954354,0,0
tt0100247,0,0
tt0096952,0,1770082
tt0002381,0,0
tt1480649,0,0
tt1344699,0,0
tt1446201,0,0
tt0003890,0,0
tt0486292,0,0
tt0448989,0,0
tt1131727,3000000,0
tt0066563,0,0
tt0101524,0,6220
tt0372800,0,0
tt0396263,0,0
tt1024746,0,12522
tt0402336,0,0
tt1189259,500000,31823
tt0065836,0,0
tt0066016,0,0
tt0066195,0,0
tt0066286,0,0
tt0064381,0,0
tt0064400,0,0
tt0064493,0,0
tt0064415,0,0
tt0019591,383000,0
tt0020556,0,0
tt0065079,0,5949
tt0062808,0,0
tt0063115,0,0
tt0063141,0,0
tt0063210,0,0
tt0064689,0,0
tt0063426,0,1600000
tt0020298,0,0
tt0020691,2000000,0
tt0021156,0,191
tt0063091,0,0
tt0063348,0,0
tt0063477,0,47818
tt0063553,0,0
tt1359551,0,0
tt0011439,0,0
tt0049301,0,0
tt0808210,0,21427
tt6779294,0,0
tt0469227,0,0
tt0048937,0,0
tt1361330,0,0
tt0371092,0,201727
tt0034175,0,0
tt0027367,235000,0
tt0063693,0,5
tt0063801,0,7988000
tt0061626,0,0
tt0063803,0,16085
tt0062067,0,0
tt0109835,0,50004
tt0098331,0,0
tt0062425,0,0
tt0060112,0,0
tt0060135,0,0
tt0060645,0,0
tt0061189,0,0
tt0061203,0,0
tt0061209,0,0
tt0059764,0,0
tt0059771,0,0
tt0059798,0,0
tt0058933,0,0
tt0059094,0,0
tt0059106,0,0
tt0059379,0,0
tt0059470,0,0
tt0070653,0,0
tt0141974,0,254441
tt0059043,0,0
tt0059290,0,0
tt0059362,0,0
tt1292655,0,9811
tt0025499,0,0
tt0115790,0,0
tt1046193,1000000,0
tt0384736,0,0
tt0032209,0,0
tt0114474,1850000,155239
tt0069197,0,0
tt0037530,0,0
tt0116533,0,0
tt0449005,0,0
tt0169347,0,0
tt0236135,0,0
tt0115818,0,0
tt0402837,0,0
tt0059796,0,0
tt0059878,0,0
tt0057952,9000000,0
tt0057227,0,0
tt0058024,0,0
tt0058060,0,0
tt0058267,0,0
tt0058283,0,0
tt0058523,0,0
tt0057840,0,0
tt0057917,0,40000000
tt0058101,0,0
tt0058208,0,0
tt0058371,5000000,3500000
tt0058622,0,0
tt0058708,0,11070559
tt0057360,0,0
tt0057134,0,0
tt0354210,0,865
tt0057547,0,0
tt0022243,0,0
tt0021890,0,0
tt0021770,0,0
tt0026369,0,0
tt0023731,0,0
tt0115921,0,0
tt0089079,0,305102
tt0378720,0,0
tt0125879,0,0
tt1322282,0,11183
tt1284976,0,0
tt1565434,0,64273
tt0059504,0,0
